Storm_ID,Storm_Name,Ocean_Basin,Year,Timestamp,number,atcf_id,Latitude,Longitude,Observed_Wind_Max_Knots,Observed_Pressure_Min_mb,Storm_Speed_Knots,Storm_Direction_Deg,ERA5_Temp_2m_Kelvin,ERA5_Pressure_MSL_hPa,ERA5_Wind_U_Component,ERA5_Wind_V_Component,ERA5_Position_Error_km,latitude,longitude,RW_Casualty_Info,RW_Injured_Info,RW_Evacuated_Displaced,RW_Affected_Population,RW_Disease_Context,RW_Report_Link,RW_Total_Reports
2022024S09090,BATSIRAI,SI,2022.0,2022-02-07 09:00:00.000039936,4.0,b'SH082022',-24.1,41.9,33.0,997.0,8.0,185.0,301.05396,992.9313,0.07221985,-10.699936,15.058256172205738,-24.0,42.0,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022038S19164,DOVI,SP,2022.0,2022-02-07 09:00:00.000039936,8.0,b'SH112022',-19.1,164.7,25.0,1004.0,5.0,80.0,301.08716,1001.1188,3.1483917,3.711197,23.780818939086224,-19.0,164.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022034S16082,CLIFF,SI,2022.0,2022-02-07 09:00:00.000039936,6.0,b'SH102022',-24.4,75.1,25.0,1005.0,11.0,240.0,299.1809,1003.78625,-7.599655,1.40065,15.036774631824034,-24.5,75.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3815013,1
2022038S19164,DOVI,SP,2022.0,2022-02-07 12:00:00.000039936,8.0,b'SH112022',-19.0,164.9,25.0,1004.0,6.0,85.0,300.43335,1001.53436,0.46958923,-2.8045044,10.513686724042058,-19.0,165.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022024S09090,BATSIRAI,SI,2022.0,2022-02-07 12:00:00.000039936,4.0,b'SH082022',-24.5,41.8,35.0,997.0,9.0,190.0,300.63818,992.27686,-4.686661,-9.167786,20.236613586066245,-24.5,42.0,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022034S16082,CLIFF,SI,2022.0,2022-02-07 12:00:00.000039936,6.0,b'SH102022',-24.6,74.7,25.0,1005.0,9.0,255.0,299.46826,1002.8794,-5.2872467,1.8058472,23.083273185290075,-24.5,74.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3815013,1
2022038S19164,DOVI,SP,2022.0,2022-02-07 15:00:00.000039936,8.0,b'SH112022',-18.9,165.3,25.0,998.0,8.0,85.0,299.6931,998.1931,3.507843,-2.3606262,23.791989907817964,-19.0,165.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022024S09090,BATSIRAI,SI,2022.0,2022-02-07 15:00:00.000039936,4.0,b'SH082022',-24.9,41.7,43.0,991.0,9.0,195.0,300.10327,992.02563,-4.377899,7.082733,23.02633306551147,-25.0,41.5,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022034S16082,CLIFF,SI,2022.0,2022-02-07 15:00:00.000039936,6.0,b'SH102022',-24.5,74.3,23.0,1006.0,8.0,275.0,299.41968,1003.79565,-5.509735,-2.3313293,20.236613586066245,-24.5,74.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3815013,1
2022034S16082,CLIFF,SI,2022.0,2022-02-07 18:00:00.000039936,6.0,b'SH102022',-24.3,74.0,20.0,1007.0,8.0,280.0,299.16772,1004.6475,-5.364609,-3.9818268,22.238985328911426,-24.5,74.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3815013,1
2022038S19164,DOVI,SP,2022.0,2022-02-07 18:00:00.000039936,8.0,b'SH112022',-18.9,165.8,25.0,992.0,10.0,90.0,300.04883,996.0675,5.80336,5.7007904,23.791989907817964,-19.0,166.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022024S09090,BATSIRAI,SI,2022.0,2022-02-07 18:00:00.000039936,4.0,b'SH082022',-25.3,41.6,50.0,984.0,8.0,195.0,299.94507,992.665,-0.50914,8.574814,24.40219021124789,-25.5,41.5,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022024S09090,BATSIRAI,SI,2022.0,2022-02-07 21:00:00.000039936,4.0,b'SH082022',-25.8,41.5,48.0,988.0,7.0,190.0,299.4756,990.7944,-2.9006042,-1.7402191,22.238985328911777,-26.0,41.5,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022038S19164,DOVI,SP,2022.0,2022-02-07 21:00:00.000039936,8.0,b'SH112022',-18.9,166.4,25.0,992.0,10.0,90.0,300.37427,997.0744,4.9441223,3.8818512,15.30513125269991,-19.0,166.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022024S09090,BATSIRAI,SI,2022.0,2022-02-08 00:00:00.000039936,4.0,b'SH082022',-26.2,41.4,45.0,991.0,7.0,175.0,299.35693,988.9306,-2.6955109,-3.6231842,24.37795555991816,-26.0,41.5,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022038S19164,DOVI,SP,2022.0,2022-02-08 00:00:00.000039936,8.0,b'SH112022',-18.9,167.0,25.0,992.0,8.0,95.0,301.1228,997.22314,3.6433563,-0.2745514,11.119492664456242,-19.0,167.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022024S09090,BATSIRAI,SI,2022.0,2022-02-08 03:00:00.000039936,4.0,b'SH082022',-26.6,41.3,45.0,989.0,8.0,165.0,299.063,988.8975,1.279892,-2.3124084,22.790453085067085,-26.5,41.5,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022038S19164,DOVI,SP,2022.0,2022-02-08 03:00:00.000039936,8.0,b'SH112022',-19.0,167.5,25.0,992.0,6.0,105.0,301.21533,994.3075,6.7164154,-3.1786194,0.0,-19.0,167.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022024S09090,BATSIRAI,SI,2022.0,2022-02-08 06:00:00.000039936,4.0,b'SH082022',-27.0,41.3,45.0,986.0,9.0,165.0,299.08667,989.84375,3.293579,-1.3406525,19.81507894593993,-27.0,41.5,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022038S19164,DOVI,SP,2022.0,2022-02-08 06:00:00.000039936,8.0,b'SH112022',-19.1,167.8,25.0,992.0,5.0,120.0,300.99683,993.63873,7.010376,-3.5076447,23.780818939086224,-19.0,168.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022038S19164,DOVI,SP,2022.0,2022-02-08 09:00:00.000039936,8.0,b'SH112022',-19.1,168.1,28.0,991.0,4.0,120.0,300.6687,994.2381,2.9480286,-3.219162,15.300790311355392,-19.0,168.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022024S09090,BATSIRAI,SI,2022.0,2022-02-08 09:00:00.000039936,4.0,b'SH082022',-27.3,41.5,43.0,988.0,11.0,170.0,299.15698,989.66315,3.6531067,-4.0570526,22.238985328911777,-27.5,41.5,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022024S09090,BATSIRAI,SI,2022.0,2022-02-08 12:00:00.000039936,4.0,b'SH082022',-27.8,41.7,40.0,990.0,12.0,170.0,299.0774,989.0687,0.9298096,-3.4107666,29.67917412159268,-28.0,41.5,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022038S19164,DOVI,SP,2022.0,2022-02-08 12:00:00.000039936,8.0,b'SH112022',-19.1,168.3,30.0,990.0,4.0,90.0,300.05005,994.78375,-2.609253,-1.4205322,23.780818939086224,-19.0,168.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022038S19164,DOVI,SP,2022.0,2022-02-08 15:00:00.000039936,8.0,b'SH112022',-19.0,168.5,30.0,995.0,5.0,75.0,300.30615,990.8019,-5.525116,0.5948639,0.0,-19.0,168.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022024S09090,BATSIRAI,SI,2022.0,2022-02-08 15:00:00.000039936,4.0,b'SH082022',-28.6,41.9,38.0,990.0,14.0,170.0,298.6438,989.1394,-1.5924988,-7.969589,14.80015254923255,-28.5,42.0,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022038S19164,DOVI,SP,2022.0,2022-02-08 18:00:00.000039936,8.0,b'SH112022',-19.0,168.6,30.0,999.0,4.0,95.0,300.70898,990.08813,2.891159,2.3491364,10.513686724042058,-19.0,168.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022024S09090,BATSIRAI,SI,2022.0,2022-02-08 18:00:00.000039936,4.0,b'SH082022',-29.4,42.0,35.0,989.0,13.0,170.0,298.4375,989.7081,-0.34028625,-8.002426,11.119492664456596,-29.5,42.0,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022038S19164,DOVI,SP,2022.0,2022-02-08 21:00:00.000039936,8.0,b'SH112022',-19.1,168.8,33.0,995.0,3.0,135.0,300.13672,991.4944,7.60791,-3.1921997,23.780818939086224,-19.0,169.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022024S09090,BATSIRAI,SI,2022.0,2022-02-08 21:00:00.000039936,4.0,b'SH082022',-29.9,42.1,33.0,990.0,13.0,170.0,298.2461,988.8144,1.7866211,-5.7039185,14.71287865005703,-30.0,42.0,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022038S19164,DOVI,SP,2022.0,2022-02-09 00:00:00.000039936,8.0,b'SH112022',-19.3,168.9,35.0,990.0,3.0,130.0,300.75146,986.4856,2.945755,-1.4665833,24.58808163158988,-19.5,169.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022024S09090,BATSIRAI,SI,2022.0,2022-02-09 00:00:00.000039936,4.0,b'SH082022',-30.5,42.2,30.0,990.0,16.0,165.0,297.8313,987.91315,8.536575,-2.643341,19.161755752044105,-30.5,42.0,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022038S19164,DOVI,SP,2022.0,2022-02-09 03:00:00.000039936,8.0,b'SH112022',-19.4,169.0,40.0,990.0,3.0,125.0,300.50586,985.6206,4.072998,-1.106781,11.119492664455889,-19.5,169.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022024S09090,BATSIRAI,SI,2022.0,2022-02-09 03:00:00.000039936,4.0,b'SH082022',-31.4,42.6,28.0,995.0,20.0,165.0,298.04883,987.3906,5.6794434,-7.535492,14.6159884078019,-31.5,42.5,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022038S19164,DOVI,SP,2022.0,2022-02-09 06:00:00.000039936,8.0,b'SH112022',-19.6,169.0,45.0,989.0,4.0,170.0,300.20728,985.83185,7.937805,3.8707733,11.119492664456242,-19.5,169.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022024S09090,BATSIRAI,SI,2022.0,2022-02-09 06:00:00.000039936,4.0,b'SH082022',-32.4,43.1,25.0,1000.0,20.0,170.0,297.89478,987.5144,0.2883911,-13.070633,14.549546014635652,-32.5,43.0,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022038S19164,DOVI,SP,2022.0,2022-02-09 09:00:00.000039936,8.0,b'SH112022',-19.8,169.1,45.0,988.0,4.0,195.0,301.00708,987.6025,6.818222,6.5775604,24.57418063755428,-20.0,169.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022024S09090,BATSIRAI,SI,2022.0,2022-02-09 09:00:00.000039936,4.0,b'SH082022',-33.5,43.4,25.0,1002.0,19.0,175.0,297.16333,987.2,-4.534317,-15.131424,9.27238692294844,-33.5,43.5,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022038S19164,DOVI,SP,2022.0,2022-02-09 12:00:00.000039936,8.0,b'SH112022',-20.0,169.2,45.0,986.0,3.0,160.0,301.03027,986.605,5.550995,6.6292877,20.89780916623937,-20.0,169.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022024S09090,BATSIRAI,SI,2022.0,2022-02-09 12:00:00.000039936,4.0,b'SH082022',-34.6,43.5,25.0,1004.0,17.0,175.0,296.21777,985.0475,-6.0661926,-12.814072,11.119492664456596,-34.5,43.5,N/A,N/A,21,21,N/A,https://reliefweb.int/node/3865963,30
2022038S19164,DOVI,SP,2022.0,2022-02-09 15:00:00.000039936,8.0,b'SH112022',-20.3,169.1,45.0,983.0,6.0,190.0,300.74,984.165,-3.4294586,5.358032,24.559977234780725,-20.5,169.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022038S19164,DOVI,SP,2022.0,2022-02-09 18:00:00.000039936,8.0,b'SH112022',-20.6,169.0,45.0,980.0,7.0,190.0,300.93262,983.3794,3.0963593,-1.2639618,11.119492664455889,-20.5,169.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022038S19164,DOVI,SP,2022.0,2022-02-09 21:00:00.000039936,8.0,b'SH112022',-20.9,168.8,48.0,985.0,7.0,185.0,300.72974,984.96185,-3.1704254,-5.941025,23.558164976611803,-21.0,169.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022038S19164,DOVI,SP,2022.0,2022-02-10 00:00:00.000039936,8.0,b'SH112022',-21.2,168.6,50.0,989.0,10.0,210.0,300.69263,981.5012,0.36824036,-2.9549866,24.53959168605516,-21.0,168.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022038S19164,DOVI,SP,2022.0,2022-02-10 03:00:00.000039936,8.0,b'SH112022',-21.7,168.3,58.0,983.0,13.0,215.0,300.8213,979.1894,0.27789307,-3.834732,30.36646031910013,-21.5,168.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022038S19164,DOVI,SP,2022.0,2022-02-10 06:00:00.000039936,8.0,b'SH112022',-22.2,167.9,65.0,976.0,13.0,230.0,300.64136,978.8137,1.5883484,-4.070511,24.509475580427104,-22.0,168.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022038S19164,DOVI,SP,2022.0,2022-02-10 09:00:00.000039936,8.0,b'SH112022',-22.7,167.3,70.0,973.0,13.0,230.0,300.58838,977.9025,-1.873169,-0.80522156,30.267215419592183,-22.5,167.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022038S19164,DOVI,SP,2022.0,2022-02-10 12:00:00.000039936,8.0,b'SH112022',-23.1,166.8,75.0,969.0,11.0,220.0,300.45752,979.34564,-1.2051086,-2.6170044,23.289436426106885,-23.0,167.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022038S19164,DOVI,SP,2022.0,2022-02-10 15:00:00.000039936,8.0,b'SH112022',-23.4,166.5,78.0,967.0,8.0,210.0,300.28052,976.3237,-8.499268,1.4962311,11.119492664456242,-23.5,166.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022038S19164,DOVI,SP,2022.0,2022-02-10 18:00:00.000039936,8.0,b'SH112022',-23.8,166.4,80.0,964.0,11.0,200.0,300.59668,975.16626,-4.7044373,-7.4945984,24.452416438819924,-24.0,166.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022038S19164,DOVI,SP,2022.0,2022-02-10 21:00:00.000039936,8.0,b'SH112022',-24.4,166.2,85.0,973.0,14.0,200.0,300.2942,976.28375,-5.864685,-5.093933,23.09737994879582,-24.5,166.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022038S19164,DOVI,SP,2022.0,2022-02-11 00:00:00.000039936,8.0,b'SH112022',-25.2,166.0,90.0,982.0,14.0,185.0,300.04956,976.2475,-2.6157684,-8.1740265,22.238985328911777,-25.0,166.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022038S19164,DOVI,SP,2022.0,2022-02-11 03:00:00.000039936,8.0,b'SH112022',-25.9,166.0,85.0,970.0,17.0,175.0,299.8584,975.11127,-10.815109,-8.222168,11.119492664456242,-26.0,166.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022042S12063,DUMAKO,SI,2022.0,2022-02-11 06:00:00.000039936,9.0,b'SH122022',-12.1,63.1,15.0,1005.0,3.0,225.0,298.65674,1008.10065,0.939209,0.007247925,15.55305345527641,-12.0,63.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022038S19164,DOVI,SP,2022.0,2022-02-11 06:00:00.000039936,8.0,b'SH112022',-26.7,166.1,80.0,957.0,21.0,175.0,299.57104,973.5681,4.8415527,-8.718338,24.36034520633096,-26.5,166.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022042S12063,DUMAKO,SI,2022.0,2022-02-11 09:00:00.000039936,9.0,b'SH122022',-12.3,62.9,18.0,1005.0,3.0,220.0,298.6819,1006.41315,0.38105774,-2.0505981,24.74902234550482,-12.5,63.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022038S19164,DOVI,SP,2022.0,2022-02-11 09:00:00.000039936,8.0,b'SH112022',-27.9,166.2,75.0,962.0,24.0,180.0,299.49658,973.4381,-11.194138,-2.5056763,22.573599409070106,-28.0,166.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022042S12063,DUMAKO,SI,2022.0,2022-02-11 12:00:00.000039936,9.0,b'SH122022',-12.4,62.7,20.0,1005.0,3.0,205.0,299.26367,1004.83875,8.907852,-3.9178772,24.397309082093344,-12.5,62.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022038S19164,DOVI,SP,2022.0,2022-02-11 12:00:00.000039936,8.0,b'SH112022',-29.3,166.3,70.0,966.0,26.0,180.0,298.89453,977.45374,-17.905624,-12.07901,29.49506424787276,-29.5,166.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022042S12063,DUMAKO,SI,2022.0,2022-02-11 15:00:00.000039936,9.0,b'SH122022',-12.5,62.6,23.0,1005.0,4.0,190.0,299.3584,1007.2675,9.506775,-4.1887054,10.855916224958865,-12.5,62.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022038S19164,DOVI,SP,2022.0,2022-02-11 15:00:00.000039936,8.0,b'SH112022',-30.6,166.2,68.0,968.0,26.0,180.0,298.7727,970.285,-7.714905,-12.795151,22.14583810398196,-30.5,166.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022038S19164,DOVI,SP,2022.0,2022-02-11 18:00:00.000039936,8.0,b'SH112022',-31.8,166.2,65.0,969.0,23.0,180.0,298.6189,973.3625,-14.405746,-7.528946,29.17252369422754,-32.0,166.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022042S12063,DUMAKO,SI,2022.0,2022-02-11 18:00:00.000039936,9.0,b'SH122022',-12.7,62.6,25.0,1004.0,3.0,175.0,298.9624,1007.5575,10.984879,-3.0973053,24.7453370700028,-12.5,62.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022042S12063,DUMAKO,SI,2022.0,2022-02-11 21:00:00.000039936,9.0,b'SH122022',-12.8,62.7,28.0,1003.0,3.0,165.0,298.7693,1005.15564,6.7520905,8.342453,31.05631280835877,-13.0,62.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022038S19164,DOVI,SP,2022.0,2022-02-11 21:00:00.000039936,8.0,b'SH112022',-32.8,166.3,60.0,972.0,18.0,170.0,298.33984,975.98315,-14.407089,-15.258133,29.03835606726609,-33.0,166.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022038S19164,DOVI,SP,2022.0,2022-02-12 00:00:00.000039936,8.0,b'SH112022',-33.5,166.6,55.0,975.0,14.0,150.0,297.30762,974.9494,-2.2214355,-9.188889,9.272386922950796,-33.5,166.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022042S12063,DUMAKO,SI,2022.0,2022-02-12 00:00:00.000039936,9.0,b'SH122022',-13.0,62.8,30.0,1002.0,4.0,155.0,300.02026,1003.8069,6.522705,3.5679474,21.6690010189912,-13.0,63.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022038S19164,DOVI,SP,2022.0,2022-02-12 03:00:00.000039936,8.0,b'SH112022',-33.8,167.2,55.0,976.0,14.0,130.0,296.48633,974.3669,4.841858,0.28118896,28.90142912994402,-34.0,167.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022042S12063,DUMAKO,SI,2022.0,2022-02-12 03:00:00.000039936,9.0,b'SH122022',-13.2,63.0,30.0,1001.0,4.0,160.0,299.77734,1005.6844,7.3203735,0.8134155,22.2389853289116,-13.0,63.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022038S19164,DOVI,SP,2022.0,2022-02-12 06:00:00.000039936,8.0,b'SH112022',-34.2,168.1,55.0,977.0,21.0,130.0,295.6587,977.8787,15.080658,1.4528198,24.06973938736603,-34.0,168.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022042S12063,DUMAKO,SI,2022.0,2022-02-12 06:00:00.000039936,9.0,b'SH122022',-13.5,63.1,30.0,1000.0,4.0,185.0,299.70142,1006.0712,-2.100006,1.8678589,10.81226012221106,-13.5,63.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022038S19164,DOVI,SP,2022.0,2022-02-12 09:00:00.000039936,8.0,b'SH112022',-35.4,169.2,55.0,978.0,28.0,135.0,295.4253,979.7175,9.374084,11.533142,21.25665804496341,-35.5,169.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022042S12063,DUMAKO,SI,2022.0,2022-02-12 09:00:00.000039936,9.0,b'SH122022',-13.7,63.0,30.0,1000.0,5.0,215.0,300.187,1003.99,0.38775635,-0.36138916,22.238985328911777,-13.5,63.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022038S19164,DOVI,SP,2022.0,2022-02-12 12:00:00.000039936,8.0,b'SH112022',-37.1,170.5,55.0,978.0,28.0,130.0,294.8833,983.6106,1.7815399,-0.17025757,11.119492664455889,-37.0,170.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818299,1
2022042S12063,DUMAKO,SI,2022.0,2022-02-12 12:00:00.000039936,9.0,b'SH122022',-13.9,62.8,30.0,1000.0,7.0,235.0,299.02173,1003.17065,-5.640335,-2.7893982,24.27904978211783,-14.0,63.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022042S12063,DUMAKO,SI,2022.0,2022-02-12 15:00:00.000039936,9.0,b'SH122022',-14.0,62.4,30.0,1001.0,7.0,245.0,299.83813,1004.9331,-3.2957458,0.35429382,10.789196130531932,-14.0,62.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022042S12063,DUMAKO,SI,2022.0,2022-02-12 18:00:00.000039936,9.0,b'SH122022',-14.1,62.0,30.0,1002.0,7.0,245.0,299.688,1006.3713,0.6597748,3.2919617,11.119492664455713,-14.0,62.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022042S12063,DUMAKO,SI,2022.0,2022-02-12 21:00:00.000039936,9.0,b'SH122022',-14.3,61.6,30.0,1002.0,6.0,235.0,298.86768,1004.70123,-2.9208527,6.557312,24.709684920189883,-14.5,61.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022042S12063,DUMAKO,SI,2022.0,2022-02-13 00:00:00.000039936,9.0,b'SH122022',-14.5,61.3,30.0,1002.0,7.0,235.0,299.52295,1003.77814,-4.4996033,-0.13653564,21.53062048532092,-14.5,61.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022042S12063,DUMAKO,SI,2022.0,2022-02-13 03:00:00.000039936,9.0,b'SH122022',-14.7,61.1,33.0,1000.0,8.0,235.0,299.8003,1004.4888,0.6855774,2.0703735,24.70545055175221,-14.5,61.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022042S12063,DUMAKO,SI,2022.0,2022-02-13 06:00:00.000039936,9.0,b'SH122022',-14.9,60.8,35.0,998.0,8.0,245.0,300.19482,1004.98065,-5.5091095,-4.893051,24.19299093541576,-15.0,61.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022042S12063,DUMAKO,SI,2022.0,2022-02-13 09:00:00.000039936,9.0,b'SH122022',-15.0,60.5,38.0,998.0,10.0,250.0,300.09424,1003.5094,-2.460144,-4.2940063,0.0,-15.0,60.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022042S12063,DUMAKO,SI,2022.0,2022-02-13 12:00:00.000039936,9.0,b'SH122022',-15.2,60.0,40.0,997.0,13.0,255.0,300.28345,1002.3663,1.3943939,-6.5765533,22.238985328911777,-15.0,60.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022042S12063,DUMAKO,SI,2022.0,2022-02-13 15:00:00.000039936,9.0,b'SH122022',-15.4,59.2,43.0,997.0,16.0,250.0,299.62354,1003.3162,-3.9500885,1.1840668,24.14781178762318,-15.5,59.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022042S12063,DUMAKO,SI,2022.0,2022-02-13 18:00:00.000039936,9.0,b'SH122022',-15.7,58.3,45.0,996.0,16.0,255.0,300.22974,1004.5469,0.23945618,-0.054855347,30.8768181807918,-15.5,58.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022042S12063,DUMAKO,SI,2022.0,2022-02-13 21:00:00.000039936,9.0,b'SH122022',-15.9,57.6,48.0,996.0,15.0,255.0,299.03052,1003.70123,-0.96495056,8.160629,15.425608262066802,-16.0,57.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022042S12063,DUMAKO,SI,2022.0,2022-02-14 00:00:00.000039936,9.0,b'SH122022',-16.1,56.9,50.0,995.0,14.0,255.0,299.82202,1001.2488,2.1986084,4.1747437,15.421901138955311,-16.0,57.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022042S12063,DUMAKO,SI,2022.0,2022-02-14 03:00:00.000039936,9.0,b'SH122022',-16.3,56.2,48.0,996.0,14.0,260.0,299.14478,1002.02185,-5.0714264,10.975342,30.81750531103632,-16.5,56.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022042S12063,DUMAKO,SI,2022.0,2022-02-14 06:00:00.000039936,9.0,b'SH122022',-16.4,55.5,45.0,997.0,12.0,260.0,299.15283,1002.45123,-6.139557,1.1571503,11.119492664456242,-16.5,55.5,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
2022042S12063,DUMAKO,SI,2022.0,2022-02-14 09:00:00.000039936,9.0,b'SH122022',-16.5,55.0,45.0,998.0,11.0,255.0,299.7644,1002.2438,-4.475235,-5.066818,0.0,-16.5,55.0,N/A,N/A,N/A,N/A,N/A,https://reliefweb.int/node/3818381,3
